price,floors,view,condition,sqft_living15
320000,1,0,3,1220
296500,1,0,4,2170
679000,1,0,3,1550
359000,2,0,3,1780
330000,1,0,3,1530
350000,2,0,3,2410
242000,1,0,4,1540
692500,2,0,3,2780
441000,1,0,3,1410
765000,2,0,3,2870
375000,1,0,3,2310
365000,1,0,5,1770
580000,1,0,3,1350
1.61E+06,1,1,3,3800
841000,2,0,4,2920
515000,1,0,3,2580
565000,1,0,4,2480
365000,1,0,3,1290
295000,2,0,4,1240
406500,1,0,4,1100
614905,2,0,3,1940
1.40E+06,1,0,4,3240
250000,2,0,3,1350
549000,2,0,3,1350
397000,2,0,3,1950
184000,1,0,4,2488
2.50E+06,2,2,3,3960
499100,1,0,3,1380
676101,1,0,3,2120
290000,1,0,4,1200
390000,1,0,4,1810
465000,1,0,3,1370
470000,1.5,0,3,1640
435000,1,0,4,1250
415000,1,0,4,2750
450000,1.5,0,3,1330
645000,1,1,3,1304
231000,2,0,3,1500
358000,1,0,5,1540
330000,1,0,5,1250
229950,2,0,3,1160
403250,1,0,3,1430
470000,2,0,3,2640
239000,1,0,4,1590
579000,1,0,3,1810
380500,3,0,3,1180
614285,2,0,3,2520
376000,2,0,3,1410
290000,1,0,3,1250
487000,1,0,4,2210
935000,2,0,3,1220
255000,2,0,3,1760
380000,2,0,3,1860
450000,1,0,3,1890
622000,2,0,3,1980
292500,2,0,3,1630
1.32E+06,2,3,4,2120
410000,1,0,5,1420
160000,1,0,3,750
809000,2,0,4,2250
183750,1,0,3,1670
411000,1,0,4,1920
1.05E+06,2,0,3,1440
625000,1,0,3,1900
305000,2,0,3,1975
915000,2,0,3,2500
317000,1,0,4,1470
165000,1,0,3,1270
575000,1,0,3,1590
219900,1,0,4,970
1.49E+06,2,0,3,2490
300000,1,0,4,1720
520000,1,0,3,2060
310000,1,0,4,1780
322500,1,0,3,1920
320000,2,1,4,2170
440000,2,0,3,2340
578000,1,0,3,1440
382000,3,0,3,1320
535000,2,0,3,1780
679000,2,0,3,3310
258900,1,0,4,1860
563000,2,0,3,1810
562000,2,0,3,2750
725000,1,0,5,1370
236775,2,0,3,1770
860000,1,1,5,1890
270000,1,0,5,1420
621000,1,2,4,1950
527900,2,2,3,2420
395000,2,0,4,2070
320000,1,0,5,1230
300000,2,0,3,2690
320000,1,0,4,1430
625000,1,0,3,2570
505000,1,0,3,900
300000,1,0,4,2460
363000,2,0,3,2520
1.70E+06,2,0,4,3840
1.15E+06,2,0,3,3860
680000,1,0,3,2500
678940,2,0,5,2160
299000,1,0,4,1560
379900,1,0,4,1740
205000,1,0,5,1690
387500,1.5,0,3,1260
256000,1,0,3,1110
548000,2,0,3,2590
163000,1,0,3,1310
367500,2,0,3,1120
390000,2,0,3,1500
415000,1,0,4,1570
449000,2,0,4,2160
460000,1,0,4,1700
395000,1,0,3,1420
300000,1,0,3,1720
345000,1,0,4,1650
825000,1,0,4,1790
539950,3,0,3,1330
410000,1,0,3,1580
245000,1,0,3,1370
482000,1,0,4,2110
270000,1,0,4,1400
475000,1,0,3,1510
445800,1,0,3,1110
518000,1,0,4,1580
785000,1.5,2,4,2660
430000,2,0,3,1640
715000,1,3,5,2450
560000,1,2,3,2410
449000,1.5,0,5,1490
805000,2,0,3,2530
296000,2,0,3,1860
275000,1,0,4,930
419950,1,0,5,1960
285000,2,0,3,1170
775000,2,0,3,3000
288250,1,0,3,2110
257000,1,0,4,1240
377000,1.5,0,3,1400
550000,1,0,3,1420
339000,1,0,4,1510
481500,1,0,3,1240
224500,1,0,4,1300
260000,1,0,3,1660
865000,1.5,0,3,1760
730000,1,0,4,2580
550000,1.5,0,3,1450
645000,2,0,3,2010
250000,1,0,3,1360
507200,2,0,3,1580
380000,1,2,4,2500
540000,1,2,3,2980
738500,1,0,3,1640
206000,1,0,4,1500
265000,1,0,3,1450
190000,1,0,1,1750
339900,1,0,5,1250
250000,1,0,4,2474
416500,1,0,4,1630
575000,2,2,3,2640
385000,1,0,3,1930
253000,1,0,3,1160
460000,1,0,3,1370
1.45E+06,3,3,4,2490
492000,1,0,3,1440
275000,1,2,4,1460
542500,1.5,0,5,2450
345000,1,0,3,1730
575000,1,0,3,2310
275000,1,0,3,1760
510000,2,0,3,2470
2.54E+06,2,0,5,4190
830000,2,3,3,2500
640000,2,0,3,2680
702000,2,0,3,2620
960000,1,0,4,2380
190000,1,0,3,1360
500000,1,0,4,1730
529000,2,0,3,3070
435000,1,0,3,1970
670000,1,0,4,2090
365000,2,0,3,1760
1.27E+06,1,0,3,1890
465000,1.5,0,4,1100
285000,1,0,3,1280
219950,1.5,0,3,1230
220000,1,0,4,2880
1.47E+06,2,3,4,3450
1.11E+06,2,0,3,2240
694000,1,0,3,1680
620000,2,0,3,2500
415000,1,0,3,1780
765000,2,0,3,1870
864000,1,0,5,2240
385000,2,0,3,1960
725000,1,0,3,1370
545000,1,0,4,1960
299900,1,0,4,2120
639500,1,0,4,2030
345000,1,0,3,1540
1.13E+06,2,0,3,4590
345000,1,0,3,1400
600000,1,0,4,1780
355000,1,0,4,1880
698000,1.5,0,3,2640
566000,2,0,3,1850
449950,2,0,3,1720
404600,1,2,4,2440
258000,1,0,3,1490
415000,2,0,4,1580
320000,2,0,3,2170
295000,2,0,3,1830
389000,1,0,4,1830
299900,1,0,3,2230
394000,2,0,3,2640
762000,1.5,0,5,1490
697000,1.5,0,4,2820
485000,2,0,3,2760
189900,1,0,5,1100
2.15E+06,3,4,3,4130
345000,1,0,4,1420
376500,1,0,5,1470
775000,2,3,3,2450
450000,1.5,0,4,1820
760000,1,0,4,2330
569000,2,0,3,2470
500000,1,0,3,1970
592500,1.5,0,3,2210
620000,2,0,3,2150
1.00E+06,2,0,3,2540
815000,2,1,3,2660
775000,2,4,3,3120
340000,1,0,4,1230
458000,1,0,4,840
250000,2,0,3,1530
151600,1,0,3,2320
515000,2,0,3,2480
216000,1,0,3,1810
245000,1,0,4,1810
645000,1,2,4,2470
249900,1,0,3,1020
410000,1,0,3,1660
499000,1.5,0,3,1980
790000,1,0,4,2590
458000,1,0,3,1980
925000,2,0,3,1470
152000,1,0,4,1090
402000,2,0,4,2640
340000,2,0,3,1270
1.25E+06,2,2,4,3770
775000,2,0,3,3090
299800,1,0,3,1300
340000,1,0,3,1990
626000,2.5,0,3,2410
324950,1,0,3,1390
535500,2,0,3,2050
817500,2,0,3,3230
810000,2,0,3,2970
565000,1.5,0,4,1830
978000,1.5,0,3,2350
530000,1,0,3,2430
305000,2,0,3,2230
345000,3,0,3,1190
258000,1.5,2,3,1140
275000,1.5,0,3,1580
310000,1,0,3,1490
713250,1,0,4,2910
500000,1,0,3,2000
472000,1,3,4,2180
250000,1,0,3,1320
725000,2,0,3,3250
345000,1,0,4,1610
460000,1,0,3,1340
440150,1,0,5,1410
390000,1,0,3,1850
375000,1,0,3,1250
224950,1,0,4,1420
480000,1,0,4,1610
721000,2,0,3,1620
174000,1,0,5,1470
170000,1,0,3,950
658000,1.5,0,3,2200
860000,1,0,4,1290
407450,2,0,4,2020
615000,2,0,4,1960
920000,2,0,3,3250
195000,1,0,4,1390
269950,1,0,5,1370
855000,2,0,3,1830
620000,3,0,3,1470
276000,1,0,5,1230
329000,1.5,0,3,1140
270000,1,0,3,1260
440000,2,0,3,2740
639000,2,0,4,2580
403500,1,0,4,1020
585000,2,2,3,1710
216000,1,0,4,990
1.15E+06,1,3,3,3990
575000,1,0,5,2500
430000,2,0,3,3000
660000,1,0,3,1980
338000,1,0,3,1000
400000,1,0,3,1150
210000,1,0,5,1150
305000,1.5,0,5,1520
365000,1,0,3,1830
325000,1,0,3,2130
245000,1,0,4,2320
182000,1,0,4,1060
440000,1,0,3,1260
225000,2,0,3,1870
358000,2,0,3,1870
580000,1.5,0,4,1210
240000,1,0,4,1730
700000,1,0,4,2070
325000,2,0,3,2270
488000,1,0,5,2500
875000,1.5,0,5,1820
615000,2,0,4,2230
321000,2,0,3,2030
1.04E+06,2,0,3,1900
299500,1,0,3,740
459000,2,0,4,1770
435000,2,0,3,1730
222000,1,0,4,1850
485000,1.5,0,3,1340
750000,3,0,3,1750
266000,2,0,3,1650
455000,1,0,4,2130
490000,2,0,4,1810
280000,1,0,4,1980
1.45E+06,2,2,5,2110
291000,1.5,0,3,1000
745000,2,3,3,2250
685900,1,0,3,1770
160000,1,0,4,1450
650000,1,0,4,2640
250000,1,0,3,850
265000,2,0,3,1110
599000,1,0,3,1560
199950,1.5,0,3,1210
712500,1,1,3,3170
490000,1,0,4,1420
511500,1.5,0,3,1710
299000,1,0,3,1710
685000,1,2,3,3020
597000,1.5,0,4,1760
210000,1,0,3,1200
659000,1,0,5,1100
540000,1,0,4,1580
469000,1,0,3,2250
1.07E+06,1.5,0,3,3970
575000,1,2,3,2800
725000,1.5,2,4,2170
299950,1,0,5,1100
375000,1,0,3,2150
342450,1,0,3,1330
315000,2,0,3,1980
328000,1,0,3,1610
323000,1,0,3,1980
320000,1,0,3,1600
550000,1,0,4,1120
1.65E+06,1,0,3,3560
1.21E+06,1,3,3,4060
1.20E+06,1,3,3,4060
120000,1,0,3,1492
175000,1,0,3,1492
169900,1.5,0,4,1400
508000,1,0,4,1880
335000,1,0,4,1680
613200,1.5,0,4,1760
420000,1.5,0,4,1340
1.00E+06,3,0,3,1860
342000,1,0,3,1330
850000,1,0,4,3380
582000,1,0,4,1310
475000,2,0,3,1850
570000,1,0,3,2080
826600,1.5,0,4,1730
387000,2,0,3,1250
330000,1,0,3,1440
653450,1,0,4,2620
285000,1,0,3,1890
217000,1,0,3,1400
615000,1,0,4,2380
580135,2,0,3,2650
1.15E+06,2,0,3,3990
231200,1,0,3,1450
680000,2,0,3,2500
267500,2,0,3,1100
942000,2,3,3,3130
435000,1,0,4,1420
315000,1,0,4,1270
354901,3,0,3,1364
439888,1,0,3,1640
360000,1.5,0,3,990
205000,1,0,4,1420
299995,2,0,3,1950
150000,1,0,4,850
575000,1,0,4,3470
625000,2,1,4,2168
950000,2,0,3,4140
278800,1,0,3,2090
713500,2,0,3,1720
1.90E+06,1.5,3,5,3890
439000,1,0,3,1600
425000,1,0,3,1550
252500,1.5,0,3,1660
185000,1,0,4,1710
406550,1,0,4,2390
243000,2,0,3,1078
500000,1,0,4,2220
204750,1,0,4,1800
222000,1,0,4,1710
200000,1,0,3,1320
367000,3,2,3,1490
183000,1,0,3,2040
300000,2,0,3,1470
369000,1,0,3,1290
380000,2,0,4,1890
463000,2,0,4,1730
475000,1,0,3,1300
225000,1,0,4,1480
371000,1,0,3,2250
625000,2,0,3,1980
3.20E+06,2.5,0,3,3130
329000,1,0,3,1250
634000,2,0,4,2570
616000,2,0,3,3200
1.82E+06,2,0,3,2870
435000,2,0,3,1670
320000,2,0,3,2720
820000,2,0,3,3410
310000,2,0,3,1820
443750,2,0,3,1460
795000,1,0,4,2520
475000,1,0,4,1670
585000,2,0,4,1520
315000,2,0,4,1220
635000,2,0,3,2580
305000,1,0,3,1160
785000,1,0,5,1470
525000,1,0,3,1560
537000,1,0,4,1190
279950,1,0,3,1740
659000,2,0,3,1640
203000,1,0,3,1600
782500,2,0,3,2600
250000,1,0,3,1500
279000,1,0,4,1400
664000,2,0,4,2790
2.90E+06,2,3,4,3540
378500,1,0,5,1830
535000,1.5,0,3,2560
520000,1,0,3,2830
369950,1,0,5,1430
545000,2,0,3,1660
360000,2,0,3,2400
760000,1,0,4,1870
450000,1,2,4,1200
612500,2,0,3,2730
280000,1,0,4,1090
750000,2,0,3,2800
237000,1,0,4,1280
441500,1.5,0,5,1470
251000,1,0,4,1510
200000,1,0,3,1790
332000,1,0,3,1620
401500,3,0,3,1509
585000,1,0,5,2380
340000,2,0,3,1714
920000,1,0,3,2420
153000,1.5,0,3,1110
299950,1,0,3,1570
440000,2,0,3,2420
293000,2,0,3,2610
203000,1,0,3,1200
193000,1,0,3,1450
305000,1,0,3,2200
495000,1,0,3,1090
420000,1,0,3,1900
569500,1,0,3,2460
620000,2,0,3,2810
466000,1,0,4,1690
355500,1,0,3,1210
687500,1,0,4,1640
432100,2,0,4,1780
500000,1.5,0,3,2420
690000,2,0,4,2990
350000,1,0,4,1280
268000,1,0,3,1450
120000,1,0,2,1560
285000,2,0,3,1970
365000,1,0,4,1450
635000,2,0,3,2280
630000,2,0,3,2290
450000,2,0,3,1780
590000,1,0,4,2030
895000,1,1,3,2200
160000,1,0,4,1660
520000,1,0,3,1050
432000,2,0,4,2360
141800,1,0,4,930
980000,2.5,0,5,2190
1.29E+06,2,0,3,1530
740000,1,0,3,2600
230000,1,0,4,780
3.40E+06,2,4,3,3670
954500,1,2,4,2730
622000,1.5,0,4,1650
90000,1,0,3,1150
342000,3,0,3,1260
305000,2,0,3,2230
259900,1,3,3,2140
420000,1.5,0,3,1380
250000,1.5,0,3,2250
249950,1,0,4,1270
199000,1,0,4,2320
355200,1,0,4,1410
425000,1,0,4,2200
379500,1,0,3,1510
860000,2,0,3,2190
335000,2,0,3,2070
865000,2,0,3,3543
390000,1.5,0,3,1680
569950,2,0,3,2790
495500,2,0,3,2970
476500,1,0,3,1720
261000,1,0,3,1380
375000,1,0,5,1300
550000,1,0,5,1300
230000,1,0,3,1110
526750,1,0,4,2020
606000,1.5,0,4,1330
368500,1,0,3,2180
275000,1,0,3,1550
342000,1.5,0,3,1760
278100,1,0,3,2160
450000,1,2,4,1180
349950,2,0,3,2410
425000,2,0,3,2460
435000,1,0,3,1660
460000,1,0,4,2080
323000,1,0,4,1940
325000,1,0,3,990
480000,1,0,4,1240
1.33E+06,1,0,3,1620
210000,1,0,3,2190
920000,2,3,3,1750
399000,1,0,3,1470
631750,1,0,5,1660
184000,1,0,3,1100
333000,2,0,3,2060
218000,2,0,3,1360
258305,1,0,5,1350
775000,1.5,0,3,1720
515000,2,0,3,1730
455000,2,0,3,1320
440000,2.5,0,5,1340
1.44E+06,2,0,3,2530
850000,2,0,4,2030
480000,1,0,3,1540
420000,1,0,3,1800
408000,1,0,3,1790
278000,1,0,3,1810
1.20E+06,2,0,3,2000
454000,2,0,3,2270
1.85E+06,1,4,3,3620
499000,2,0,3,2440
590000,2,0,3,2800
385000,2,0,3,1360
1.25E+06,2,2,3,3450
202200,1,0,4,1220
450000,1,0,3,1480
435000,1.5,0,4,2280
550000,1,0,4,1870
361000,1,2,3,1660
760000,2,0,3,2620
902000,2,0,3,2570
505000,1.5,0,4,2110
200000,1,0,4,1040
260000,1,0,4,1760
417000,1.5,0,2,1920
287500,1,0,4,1720
450000,1,0,3,1750
825000,1.5,2,3,1940
1.48E+06,2,0,4,3020
319950,1.5,0,3,1520
682000,2,0,4,2600
560000,1,0,3,1870
350000,1,0,3,1450
270000,1,0,4,1370
284000,1,0,3,1660
308000,2,0,3,2330
450000,1,0,5,1340
540000,2,0,4,2240
380000,1,0,3,1770
522500,1.5,0,3,1710
118000,1,0,4,1600
280400,1,0,4,1620
710000,1.5,0,4,2110
720000,2,0,4,1660
787000,1,0,3,1690
537000,2,0,3,1990
650000,1,0,5,2130
154200,1,0,3,1310
238000,1,0,3,1690
285650,1,0,3,1420
485500,2,0,3,1460
315000,1,0,3,1320
4.67E+06,1,4,3,3270
627000,2,0,5,1430
525000,2,0,3,2460
526000,2,0,3,1303
480000,1,0,4,1410
970000,2,0,3,3810
640000,1,0,4,1830
279000,1,0,3,1650
303000,1,0,5,1850
315000,1.5,0,5,1910
336500,1,0,4,1830
163250,1,0,3,1140
444950,1,0,3,2060
285000,2,0,3,1260
370000,1,0,3,2030
330000,2,0,3,1530
395000,1,0,5,1240
440000,1,0,4,1390
625000,2,0,3,3030
435000,2,0,3,1750
299950,2,0,3,1970
560000,1,0,4,1340
380000,2,0,3,3610
333000,2,0,2,1190
499000,1,0,3,1270
386000,1,0,3,1150
320600,1,0,3,1640
285000,1,0,3,1510
450000,2,0,3,1880
175000,1,0,3,1220
544800,2,0,3,3100
220000,1,0,4,1120
374000,2,0,3,1100
200000,1,0,3,1540
259950,1,0,3,1540
255000,1,0,3,1800
447000,1,0,3,1860
287000,1.5,0,3,1480
344950,1,0,5,1660
212000,1,0,3,1100
425000,1,0,3,1950
170000,1,0,3,890
565000,1.5,0,4,1130
234000,1,0,3,1370
1.51E+06,1,3,5,4010
345000,1,0,3,2340
415000,2,0,3,1760
760000,1.5,0,5,1570
484000,2,0,4,2860
360000,2,0,3,1380
875000,1.5,0,3,3480
930000,1,0,3,3000
250000,1,0,5,1690
394000,2,0,3,1650
865000,2,1,3,2910
477500,2,1,3,1600
1.25E+06,1,4,4,3680
270000,1,0,3,1340
567000,1,0,4,1800
635000,1,0,4,1440
1.87E+06,2.5,2,4,2750
183000,1,0,4,1590
309933,1,0,3,1340
945800,1,0,4,2620
503000,1,4,3,2720
220000,1,0,4,1460
335000,1,0,3,1950
650000,1,2,4,2610
511000,2,0,3,3350
275000,1,0,4,1440
576250,2,0,4,1470
1.45E+06,2,3,3,2740
186000,1,0,3,980
655100,1,0,3,1970
328000,2,0,3,2590
441000,1,0,3,2040
370000,1.5,0,4,1720
630000,1,0,3,2400
470500,1,0,3,1690
285950,1,0,3,1130
698000,1,0,4,2010
268000,2,0,3,1850
1.63E+06,3,4,3,2770
355000,2,0,2,2005
299000,1,0,3,2120
1.00E+06,2,0,4,1910
275000,1.5,0,4,1660
475000,1,0,3,1270
260000,2,0,3,2390
416000,1.5,0,4,1480
495000,1.5,2,3,1860
357500,1,0,3,1450
459500,3,0,3,1170
258000,2,0,3,1780
600000,1,0,5,2340
665000,1.5,2,4,2500
165000,1,0,5,1320
297000,2,0,4,1970
350000,1,0,4,1220
2.45E+06,2,2,3,3640
180000,1,0,3,1090
339950,1,0,4,1770
365000,1,0,3,1030
955000,2,0,3,3620
732000,2,4,3,2640
500000,1,0,5,2020
610000,1,2,4,2230
525000,1,0,3,1510
170000,1,0,4,1490
300000,2,0,3,2190
389500,2,0,3,2210
330000,1,0,4,1990
269950,2,0,3,1640
107000,1,0,4,1480
249000,2,2,3,1800
442500,1.5,0,5,1630
579000,2,3,3,2110
621500,2,0,3,2990
203000,1,0,3,1400
222900,1,0,5,900
453000,1.5,0,3,1610
190000,1,0,3,2000
320000,1,0,5,1610
733500,1.5,0,3,1960
555000,2,0,3,3330
364950,2,0,3,2260
490000,1,0,3,1690
688000,1,1,3,2580
165000,1,0,3,840
506000,2,0,4,2160
2.19E+06,2,0,3,3450
754000,1,0,4,2220
949950,2,4,3,2200
443600,3,0,3,1310
380600,2,0,3,1920
722800,2,0,3,3220
342888,1,0,4,1460
555000,1,2,3,2060
613000,2,0,3,1900
480000,1,0,4,1480
619500,1.5,0,2,1890
437000,1,0,3,1720
621000,1,0,4,2130
810000,1.5,0,4,1760
415000,1,0,3,1300
250000,1,0,3,1620
585000,1,1,3,2120
220000,1.5,0,3,1470
580000,1,0,3,2820
1.32E+06,1,0,5,3060
675000,1,0,5,1730
695000,2,0,3,2820
915000,1,0,4,2040
375000,1,0,4,1000
500000,2,0,3,1330
335000,1,0,3,2140
170000,1.5,0,5,1520
320900,1,0,4,1360
508000,1,0,3,2210
228950,1,0,4,1200
433000,1.5,0,4,1170
267500,1,0,5,1010
910000,2,4,3,2550
370000,1,0,3,1770
320000,1.5,0,3,1190
660000,1,1,4,2060
787888,2,0,4,2690
329000,2,0,3,2610
602000,1,0,4,1950
375000,1,0,3,1340
212000,1,0,3,1160
224000,1,0,3,1440
315500,1,0,3,1130
350000,1,0,3,2030
389000,2,0,3,1710
285000,1,0,4,1840
425000,1,0,5,1660
190000,1,0,4,1830
374000,1,0,3,1600
292000,1,0,3,1080
475000,1.5,0,5,1130
546500,1,0,3,1410
82000,1,0,3,1140
219900,1,0,3,1140
440000,1.5,0,4,1160
400000,2,4,3,1200
453000,1,0,3,2140
330000,1,0,4,1380
359950,2,0,3,2260
616000,2,0,3,2440
245000,1,0,5,1220
296000,3,0,3,1430
193000,1,0,3,1000
456000,1.5,0,5,1640
480000,1,0,4,1520
382000,3,0,3,1410
650000,1,0,3,1620
431750,1,0,3,1400
419900,2,0,3,1920
315000,1,0,3,1790
597500,1,0,3,2730
615000,1,0,4,2890
605000,2,0,4,1910
220000,2,0,3,2130
340000,1,0,3,1900
620000,2,0,3,2530
602000,1.5,0,3,2210
575000,1,0,4,2150
285000,1,0,4,1750
306500,1,0,4,1430
325000,2,0,3,2160
623000,1,0,3,2390
256500,1,0,3,1600
473000,2,0,3,3650
549000,2,0,3,2290
305000,1,0,3,1650
317000,2,0,3,2490
450000,1,0,3,2200
225000,1,0,3,1010
500000,2.5,0,4,2030
207000,1,0,5,1240
474900,1.5,0,3,1170
515000,2,0,3,1970
542000,1.5,0,4,1590
725000,1,0,3,2620
314950,2,0,3,1830
375000,1,0,4,2090
500000,1,0,3,2280
689000,1,0,5,2410
525000,2,0,3,1300
360000,1,0,4,1120
425000,1,0,4,1240
239950,1,0,3,1270
577500,2,3,3,1760
615000,1,0,4,1860
516000,1,0,4,2210
1.22E+06,2,3,4,3370
1.66E+06,2,3,3,2910
315000,1,0,4,1120
250000,1,0,3,2600
250000,1,0,3,1410
925000,1,0,4,2760
358000,1,0,3,1150
262000,2,0,3,1720
500000,1,0,4,1580
1.30E+06,1.5,0,3,1910
500000,2,1,3,2970
675000,2,0,3,2320
235000,1,0,3,1460
545000,1,0,3,1460
350000,1,0,3,1470
320000,2,0,3,1420
452000,1,2,3,2860
875000,1.5,0,4,2010
325000,2,0,3,1310
756000,1,0,5,1850
319000,1,0,3,2030
455000,1.5,0,3,1280
330000,1,0,3,1300
510000,1,0,3,1980
532000,1,0,3,1690
775000,2,0,3,1650
410000,1,0,3,1260
205000,1,0,3,1440
585000,2,0,3,1820
255000,1,0,3,2370
415000,1,0,3,1160
459000,1,0,5,1340
354000,1,0,3,1410
587000,2,0,3,2150
782000,2,0,3,2340
570000,1,0,4,1300
414500,1,0,3,1180
185000,1,0,3,1380
262500,1,0,4,1410
370000,1,0,4,2210
362500,1,0,3,1360
536000,2,0,3,2210
425000,1.5,0,3,1170
435000,1,0,4,1970
435000,1,0,4,1200
400000,1,0,3,1850
446000,2,0,3,1560
1.25E+06,1,0,3,3130
300000,2,0,3,1570
404500,1,0,3,1560
910000,2,0,4,3750
771000,1.5,0,4,1960
335000,2,0,3,2583
390000,1,0,3,1160
288000,1,0,4,1510
403000,1,0,3,1270
510000,3,0,3,1500
751000,2,0,3,1640
408000,1,4,3,1780
1.01E+06,1.5,0,5,2190
575000,1,0,4,1470
330000,1,0,3,1300
565000,3,0,3,1550
456000,2,0,3,1820
652500,2,0,3,2500
582000,2,0,5,2030
700000,2,0,3,2910
235000,1.5,0,3,1760
460000,1,0,4,2540
475000,1,0,3,2030
579000,1,0,3,1670
507000,1.5,0,3,1960
210000,2,0,3,1540
359500,2,0,3,1920
248000,1,0,3,1330
239300,1,0,3,1420
315000,3,0,3,1370
970000,2,0,4,3000
510000,1,1,3,1620
418000,1,0,3,1730
699000,2,0,3,3200
871000,1,3,4,2800
515000,1,1,4,2600
400000,1,0,3,2250
445000,1,0,4,1600
1.11E+06,1,2,3,2380
212000,1,0,3,1450
710000,2,0,3,2690
225800,1,0,4,1150
520000,1,2,3,2000
1.30E+06,1,1,4,3410
248000,1,0,3,2010
556000,1,0,4,1920
319950,1,0,3,1030
320000,1,0,3,1150
245000,2,0,4,1720
700000,2,0,3,3340
628000,2,0,3,1600
640000,1,0,3,1740
420000,1,0,4,1260
349950,3,0,3,1430
307999,2,0,3,2420
749950,2,0,5,1990
290000,1,0,4,1040
235000,1,0,4,1420
225000,1,0,3,830
302100,1,0,3,830
520000,1,0,3,1380
285000,1,0,3,1890
525000,1,0,3,1640
374900,1,0,3,2310
377500,1,0,3,1300
587450,1.5,1,4,1910
245000,1,0,3,2140
200000,1,0,3,1580
2.14E+06,2,3,3,2500
607000,2,0,3,2820
1.25E+06,1.5,4,4,2280
549950,1,0,4,1470
250000,1,0,3,1570
525000,2,0,4,2000
440000,1,2,4,2310
425000,1.5,3,3,2630
739900,2,0,3,2990
315000,1,0,3,1300
340000,1.5,0,3,1420
366000,2,0,3,1670
315000,1,0,3,1340
299000,1,0,4,1520
350000,1,0,3,1800
340000,1,0,3,1500
460000,1,0,4,1840
224000,1,0,3,1370
140000,1,0,2,1350
246000,1.5,0,5,1400
330000,2,0,3,1890
306000,1,0,3,1500
324950,1,0,3,1120
345000,1,0,5,2010
207000,1,0,4,1490
238000,1.5,0,5,1140
695000,2,3,3,1970
649950,2,0,4,2540
515000,1,0,3,1960
452000,2,0,3,1450
236000,2,0,3,1270
1.29E+06,2,2,3,4080
563000,1,0,4,2210
410988,1,0,4,1260
339950,2,0,3,2500
1.20E+06,2,0,4,3070
340000,2,0,3,2280
808100,1,0,5,2120
236000,1,0,3,1330
330000,1,0,4,1840
799990,2,0,5,1520
240000,2,0,3,1810
343000,1,0,5,1610
332000,1,0,3,1700
945000,2,0,3,4310
239950,1,0,5,960
674000,1.5,0,4,1720
200000,1,0,4,1050
453000,1,0,3,1970
330000,1,0,3,1250
285000,2,0,3,2180
338000,1,0,5,1310
264950,1,0,3,1250
880000,1,0,5,2960
209500,1,0,3,1040
380000,1,0,4,1330
336500,1,0,3,2320
360000,1,0,3,2250
911100,2,0,5,2580
249900,1,0,3,990
175000,1,0,3,1210
549950,3,3,3,2270
225000,1,0,4,1580
270000,1,0,4,1580
400000,2,0,3,1720
299800,1,0,4,1430
555000,2,0,4,2540
230000,2,0,3,1930
360000,2,0,3,2810
415000,1,0,3,1880
355000,1,0,4,2350
635000,2,0,3,2500
353000,1,0,5,1340
999000,1,0,3,2390
265000,1,0,4,1320
250000,1,0,4,1500
225000,1,0,3,1170
553000,1,0,3,1280
565000,1,0,3,1960
312000,1,0,3,1660
475000,2,0,3,2630
320000,1,0,3,2260
453000,1,0,4,1890
320000,1,0,4,1250
610000,1,2,3,2610
385000,1,0,4,1960
215000,1,0,4,1310
215000,1.5,0,5,1680
415000,2,0,3,2000
350000,1,0,3,1830
395000,1,0,3,1830
898000,1,0,4,2280
480000,2,0,3,3010
1.24E+06,3,3,3,1640
599000,2,0,3,1590
770000,2,0,3,2780
1.21E+06,2,0,4,2470
1.59E+06,1,0,4,2300
880000,1,0,4,2860
332000,1,0,3,1050
445000,1,0,3,1810
849000,2,0,3,2451
752000,1.5,0,3,1670
450000,2,0,3,1448
420000,1,0,3,1480
330000,2,0,3,1850
409000,1,0,4,1990
350000,1,0,4,1690
570000,1,0,3,2200
315000,1,0,3,1320
224000,1,0,3,1350
293550,1,0,3,1730
350000,1.5,0,3,1260
1.11E+06,2,3,3,2870
442500,2,0,3,2350
616500,1,0,3,3240
506400,1,0,3,2430
324000,2,0,3,1620
169000,1.5,0,4,1400
595000,1,0,4,1250
299900,2,0,3,2760
332000,1,0,3,2150
432000,1,0,3,1850
510000,1,2,3,3050
270000,2,0,4,1720
750000,2,4,3,3390
509250,1,0,3,1000
189000,1,0,5,1010
726500,2,0,3,1710
287000,1.5,0,5,1480
679000,2,0,3,3580
316000,1,0,3,2130
498000,2,0,4,2640
448000,1,0,3,2320
535000,1,0,3,2080
560000,2,1,3,3200
437850,1,0,4,2470
435000,2,0,4,2780
510000,2,0,3,2320
520000,2,0,4,2770
509000,2,0,3,1840
575000,1,0,3,1490
365000,1,0,5,1980
795000,1,1,5,2955
285000,2,0,3,2190
955000,2,0,3,3910
775000,2,4,3,2880
400000,2,0,4,1670
570000,2,0,3,2660
955990,2,0,3,3950
1.15E+06,1,0,3,2770
459950,1,0,4,2550
245000,1,0,3,1100
281000,3,0,3,1420
205000,1,0,3,950
290000,1,0,4,1580
635000,1,0,5,1390
310000,1,0,2,1530
470000,1,0,3,1560
600000,2,0,3,3080
279000,1,0,3,1520
538500,2,0,3,2420
594950,2,0,3,2720
533050,1,0,3,2050
